origin_cluster_id,locality,departure_time,destination_cluster_id,distance_meters,static_duration_seconds,traffic_duration_seconds,route_description,encoded_polyline,predicted_arrival_time,arrival_buffer_minutes,status
R1,KR Puram,2026-08-24T08:30:00+05:30,OFFICE,5378,1107,1420,"Devasandra Main Rd, Hoodi Main Rd আৰু ITPL Main Rd",kaknAutfyMHsBm@Ao@NQAkBi@ZmAZ{ATc@V{@VaAP_@LQ`@UB[JcCP}AzA{Gb@gC^yC?{@GcBHsCCsGMkIKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:53:40+05:30,86.33333333333333,success
R1,KR Puram,2026-08-24T08:45:00+05:30,OFFICE,5378,1107,1493,"Devasandra Main Rd, Hoodi Main Rd আৰু ITPL Main Rd",kaknAutfyMHsBm@Ao@NQAkBi@ZmAZ{ATc@V{@VaAP_@LQ`@UB[JcCP}AzA{Gb@gC^yC?{@GcBHsCCsGMkIKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:09:53+05:30,70.11666666666666,success
R1,KR Puram,2026-08-24T09:00:00+05:30,OFFICE,5378,1107,1473,"Devasandra Main Rd, Hoodi Main Rd আৰু ITPL Main Rd",kaknAutfyMHsBm@Ao@NQAkBi@ZmAZ{ATc@V{@VaAP_@LQ`@UB[JcCP}AzA{Gb@gC^yC?{@GcBHsCCsGMkIKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:24:33+05:30,55.45,success
R1,KR Puram,2026-08-24T09:15:00+05:30,OFFICE,5378,1107,1479,"Devasandra Main Rd, Hoodi Main Rd আৰু ITPL Main Rd",kaknAutfyMHsBm@Ao@NQAkBi@ZmAZ{ATc@V{@VaAP_@LQ`@UB[JcCP}AzA{Gb@gC^yC?{@GcBHsCCsGMkIKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:39:39+05:30,40.35,success
R1,KR Puram,2026-08-24T09:30:00+05:30,OFFICE,5378,1107,1472,"Devasandra Main Rd, Hoodi Main Rd আৰু ITPL Main Rd",kaknAutfyMHsBm@Ao@NQAkBi@ZmAZ{ATc@V{@VaAP_@LQ`@UB[JcCP}AzA{Gb@gC^yC?{@GcBHsCCsGMkIKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:54:32+05:30,25.466666666666665,success
R1,KR Puram,2026-08-24T09:45:00+05:30,OFFICE,5378,1107,1468,"Devasandra Main Rd, Hoodi Main Rd আৰু ITPL Main Rd",kaknAutfyMHsBm@Ao@NQAkBi@ZmAZ{ATc@V{@VaAP_@LQ`@UB[JcCP}AzA{Gb@gC^yC?{@GcBHsCCsGMkIKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:09:28+05:30,10.533333333333333,success
R1,KR Puram,2026-08-24T10:00:00+05:30,OFFICE,5378,1107,1473,"Devasandra Main Rd, Hoodi Main Rd আৰু ITPL Main Rd",kaknAutfyMHsBm@Ao@NQAkBi@ZmAZ{ATc@V{@VaAP_@LQ`@UB[JcCP}AzA{Gb@gC^yC?{@GcBHsCCsGMkIKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:24:33+05:30,-4.55,success
R2,KR Puram,2026-08-24T08:30:00+05:30,OFFICE,4771,939,1250,Hoodi Main Rd আৰু ITPL Main Rd,i|knAazhyMF`@ENGJ?DYlAlDx@t@JpCNxA?|@KrDoAl@[h@OPCdA@rDHGqDKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:50:50+05:30,89.16666666666667,success
R2,KR Puram,2026-08-24T08:45:00+05:30,OFFICE,4771,939,1318,Hoodi Main Rd আৰু ITPL Main Rd,i|knAazhyMF`@ENGJ?DYlAlDx@t@JpCNxA?|@KrDoAl@[h@OPCdA@rDHGqDKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:06:58+05:30,73.03333333333333,success
R2,KR Puram,2026-08-24T09:00:00+05:30,OFFICE,4771,939,1299,Hoodi Main Rd আৰু ITPL Main Rd,i|knAazhyMF`@ENGJ?DYlAlDx@t@JpCNxA?|@KrDoAl@[h@OPCdA@rDHGqDKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:21:39+05:30,58.35,success
R2,KR Puram,2026-08-24T09:15:00+05:30,OFFICE,4771,939,1303,Hoodi Main Rd আৰু ITPL Main Rd,i|knAazhyMF`@ENGJ?DYlAlDx@t@JpCNxA?|@KrDoAl@[h@OPCdA@rDHGqDKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:36:43+05:30,43.28333333333333,success
R2,KR Puram,2026-08-24T09:30:00+05:30,OFFICE,4771,939,1304,Hoodi Main Rd আৰু ITPL Main Rd,i|knAazhyMF`@ENGJ?DYlAlDx@t@JpCNxA?|@KrDoAl@[h@OPCdA@rDHGqDKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:51:44+05:30,28.266666666666666,success
R2,KR Puram,2026-08-24T09:45:00+05:30,OFFICE,4771,939,1302,Hoodi Main Rd আৰু ITPL Main Rd,i|knAazhyMF`@ENGJ?DYlAlDx@t@JpCNxA?|@KrDoAl@[h@OPCdA@rDHGqDKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:06:42+05:30,13.3,success
R2,KR Puram,2026-08-24T10:00:00+05:30,OFFICE,4771,939,1330,Hoodi Main Rd আৰু ITPL Main Rd,i|knAazhyMF`@ENGJ?DYlAlDx@t@JpCNxA?|@KrDoAl@[h@OPCdA@rDHGqDKqDIgB?o@LM\GdDCz@H`ATl@TR?PCn@_E^aEHMVIfCIv@GfEOPM`DeHLk@Bi@EyAGKA_@JOXE`GN^Ax@QbAa@n@YbAk@`@KjBCzAHVHj@VfAXb@LpAt@pC|Bp@n@nAxAXj@\^v@r@zFfHQCo@Ou@Eo@Dk@LUJm@`@MRCJ@V[v@}AxGe@dDOxCWfUI|EKxA}@~Eg@hCGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:22:10+05:30,-2.1666666666666665,success
R3,KR Puram,2026-08-24T08:30:00+05:30,OFFICE,6159,1038,1287,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 75/NH 75 আৰু ITPL Main Rd,quknAqzeyM@eAIk@[m@QUcD_CaBcAqBeBJSd@^`@`@l@f@pClBhBrAj@p@Rb@J~AFbAGhCGfCBfA\dDrAtKd@zBhAhD~BxFn@dB~FjMRBT^dA|BxDxHlEkBnCmAX@|Bd@NFFJDhFBbCFDx@?J_EDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:51:27+05:30,88.55,success
R3,KR Puram,2026-08-24T08:45:00+05:30,OFFICE,6159,1038,1352,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 75/NH 75 আৰু ITPL Main Rd,quknAqzeyM@eAIk@[m@QUcD_CaBcAqBeBJSd@^`@`@l@f@pClBhBrAj@p@Rb@J~AFbAGhCGfCBfA\dDrAtKd@zBhAhD~BxFn@dB~FjMRBT^dA|BxDxHlEkBnCmAX@|Bd@NFFJDhFBbCFDx@?J_EDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:07:32+05:30,72.46666666666667,success
R3,KR Puram,2026-08-24T09:00:00+05:30,OFFICE,6159,1038,1353,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 75/NH 75 আৰু ITPL Main Rd,quknAqzeyM@eAIk@[m@QUcD_CaBcAqBeBJSd@^`@`@l@f@pClBhBrAj@p@Rb@J~AFbAGhCGfCBfA\dDrAtKd@zBhAhD~BxFn@dB~FjMRBT^dA|BxDxHlEkBnCmAX@|Bd@NFFJDhFBbCFDx@?J_EDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:22:33+05:30,57.45,success
R3,KR Puram,2026-08-24T09:15:00+05:30,OFFICE,6159,1038,1339,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 75/NH 75 আৰু ITPL Main Rd,quknAqzeyM@eAIk@[m@QUcD_CaBcAqBeBJSd@^`@`@l@f@pClBhBrAj@p@Rb@J~AFbAGhCGfCBfA\dDrAtKd@zBhAhD~BxFn@dB~FjMRBT^dA|BxDxHlEkBnCmAX@|Bd@NFFJDhFBbCFDx@?J_EDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:37:19+05:30,42.68333333333333,success
R3,KR Puram,2026-08-24T09:30:00+05:30,OFFICE,6159,1038,1344,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 75/NH 75 আৰু ITPL Main Rd,quknAqzeyM@eAIk@[m@QUcD_CaBcAqBeBJSd@^`@`@l@f@pClBhBrAj@p@Rb@J~AFbAGhCGfCBfA\dDrAtKd@zBhAhD~BxFn@dB~FjMRBT^dA|BxDxHlEkBnCmAX@|Bd@NFFJDhFBbCFDx@?J_EDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:52:24+05:30,27.6,success
R3,KR Puram,2026-08-24T09:45:00+05:30,OFFICE,6159,1038,1343,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 75/NH 75 আৰু ITPL Main Rd,quknAqzeyM@eAIk@[m@QUcD_CaBcAqBeBJSd@^`@`@l@f@pClBhBrAj@p@Rb@J~AFbAGhCGfCBfA\dDrAtKd@zBhAhD~BxFn@dB~FjMRBT^dA|BxDxHlEkBnCmAX@|Bd@NFFJDhFBbCFDx@?J_EDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:07:23+05:30,12.616666666666667,success
R3,KR Puram,2026-08-24T10:00:00+05:30,OFFICE,6159,1038,1348,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 75/NH 75 আৰু ITPL Main Rd,quknAqzeyM@eAIk@[m@QUcD_CaBcAqBeBJSd@^`@`@l@f@pClBhBrAj@p@Rb@J~AFbAGhCGfCBfA\dDrAtKd@zBhAhD~BxFn@dB~FjMRBT^dA|BxDxHlEkBnCmAX@|Bd@NFFJDhFBbCFDx@?J_EDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:22:28+05:30,-2.466666666666667,success
